2000,   2,  24,-118.227,  34.066,  -1.000,   0.205,   0.060,
2000,   2,  26,-118.227,  34.066,  -1.000,   0.213,  -1.000,
2000,   2,  29,-118.227,  34.066,  -1.000,   0.422,  -1.000,
2000,   3,   2,-118.227,  34.066,   0.040,   0.158,   0.229,
2000,   3,  10,-118.227,  34.066,  -1.000,   0.047,   0.008,
2000,   3,  11,-118.227,  34.066,   0.020,   0.052,   0.025,
2000,   3,  13,-118.227,  34.066,  -1.000,   0.099,  -1.000,
2000,   3,  14,-118.227,  34.066,  -1.000,   0.036,   0.034,
2000,   3,  17,-118.227,  34.066,  -1.000,   0.259,   0.177,
2000,   3,  18,-118.227,  34.066,  -1.000,   0.165,   0.245,
2000,   3,  20,-118.227,  34.066,  -1.000,   0.087,  -1.000,
2000,   3,  21,-118.227,  34.066,  -1.000,   0.111,   0.161,
2000,   3,  22,-118.227,  34.066,   0.030,   0.104,   0.076,
2000,   3,  26,-118.227,  34.066,  -1.000,   0.100,   0.095,
2000,   3,  30,-118.227,  34.066,   0.050,   0.322,   0.289,
2000,   3,  31,-118.227,  34.066,  -1.000,   0.113,   0.004,
2000,   4,   1,-118.227,  34.066,   0.020,   0.052,   0.039,
2000,   4,   2,-118.227,  34.066,   0.050,   0.084,   0.085,
2000,   4,   3,-118.227,  34.066,   0.030,   0.067,   0.029,
2000,   4,   4,-118.227,  34.066,   0.030,   0.188,   0.176,
2000,   4,   5,-118.227,  34.066,  -1.000,   0.191,   0.069,
2000,   4,   6,-118.227,  34.066,  -1.000,   0.146,   0.053,
2000,   4,   7,-118.227,  34.066,  -1.000,   0.242,  -1.000,
2000,   4,   8,-118.227,  34.066,   0.050,   0.266,   0.292,
2000,   4,  10,-118.227,  34.066,   0.050,   0.111,   0.092,
2000,   4,  11,-118.227,  34.066,  -1.000,   0.189,   0.139,
2000,   4,  19,-118.227,  34.066,   0.030,   0.076,   0.039,
2000,   4,  20,-118.227,  34.066,  -1.000,   0.193,   0.199,
2000,   4,  24,-118.227,  34.066,   0.050,   0.220,   0.365,
2000,   4,  29,-118.227,  34.066,   0.020,   0.146,   0.193,
2000,   4,  30,-118.227,  34.066,   0.020,   0.154,   0.213,
2000,   5,   1,-118.227,  34.066,  -1.000,   0.173,   0.228,
2000,   5,   2,-118.227,  34.066,   0.230,   0.211,   0.104,
2000,   5,   3,-118.227,  34.066,   0.020,   0.350,   0.358,
2000,   5,   4,-118.227,  34.066,  -1.000,   0.583,   0.130,
2000,   5,   6,-118.227,  34.066,  -1.000,   0.130,  -1.000,
2000,   5,   7,-118.227,  34.066,  -1.000,   0.161,   0.036,
2000,   5,   9,-118.227,  34.066,   0.400,   0.340,   0.188,
2000,   5,  11,-118.227,  34.066,  -1.000,   0.122,   0.100,
2000,   5,  12,-118.227,  34.066,  -1.000,   0.195,   0.283,
2000,   5,  13,-118.227,  34.066,  -1.000,   0.159,   0.149,
2000,   5,  15,-118.227,  34.066,  -1.000,   0.218,   0.263,
2000,   5,  17,-118.227,  34.066,   0.020,   0.384,   0.271,
2000,   5,  18,-118.227,  34.066,  -1.000,   0.250,  -1.000,
2000,   5,  19,-118.227,  34.066,  -1.000,   0.159,  -1.000,
2000,   5,  20,-118.227,  34.066,   0.490,   0.417,   0.167,
2000,   5,  21,-118.227,  34.066,  -1.000,   0.230,   0.342,
2000,   5,  22,-118.227,  34.066,  -1.000,   0.329,   0.355,
2000,   5,  26,-118.227,  34.066,   0.040,   0.229,   0.319,
2000,   5,  27,-118.227,  34.066,  -1.000,   0.270,   0.096,
2000,   5,  28,-118.227,  34.066,   0.070,   0.090,   0.032,
2000,   5,  29,-118.227,  34.066,  -1.000,   0.274,   0.236,
2000,   5,  30,-118.227,  34.066,  -1.000,   0.247,   0.081,
2000,   5,  31,-118.227,  34.066,   0.580,   0.407,   0.260,
2000,   6,   1,-118.227,  34.066,  -1.000,   0.410,   0.289,
2000,   6,   2,-118.227,  34.066,   0.070,   0.453,   0.317,
2000,   6,   3,-118.227,  34.066,  -1.000,   0.307,  -1.000,
2000,   6,   4,-118.227,  34.066,   0.060,   0.218,   0.322,
2000,   6,   5,-118.227,  34.066,   0.020,   0.094,   0.124,
2000,   6,   6,-118.227,  34.066,   0.030,   0.117,   0.136,
2000,   6,   7,-118.227,  34.066,  -1.000,   0.051,   0.028,
2000,   6,   9,-118.227,  34.066,  -1.000,   0.082,   0.030,
2000,   6,  10,-118.227,  34.066,   0.280,   0.315,   0.106,
2000,   6,  11,-118.227,  34.066,  -1.000,   0.091,   0.012,
2000,   6,  12,-118.227,  34.066,  -1.000,   0.081,   0.037,
2000,   6,  13,-118.227,  34.066,   0.040,   0.267,   0.280,
2000,   6,  14,-118.227,  34.066,  -1.000,   0.207,   0.160,
2000,   6,  18,-118.227,  34.066,  -1.000,   0.249,   0.300,
2000,   6,  22,-118.227,  34.066,   0.770,   0.578,   0.244,
2000,   6,  23,-118.227,  34.066,   0.460,   0.415,   0.296,
2000,   6,  24,-118.227,  34.066,  -1.000,   0.186,   0.200,
2000,   6,  26,-118.227,  34.066,   0.220,   0.221,   0.098,
2000,   6,  28,-118.227,  34.066,  -1.000,   0.253,   0.048,
2000,   6,  29,-118.227,  34.066,  -1.000,   0.318,   0.281,
2000,   6,  30,-118.227,  34.066,  -1.000,   0.270,   0.197,
2000,   7,   1,-118.227,  34.066,  -1.000,   0.249,   0.228,
2000,   7,   2,-118.227,  34.066,  -1.000,   0.118,   0.092,
2000,   7,   3,-118.227,  34.066,   0.120,   0.107,   0.028,
2000,   7,   4,-118.227,  34.066,   0.780,   0.583,   0.263,
2000,   7,   5,-118.227,  34.066,  -1.000,   0.222,   0.021,
2000,   7,   6,-118.227,  34.066,  -1.000,   0.578,   0.050,
2000,   7,   7,-118.227,  34.066,  -1.000,   0.192,   0.055,
2000,   7,   8,-118.227,  34.066,   0.060,   0.090,   0.038,
2000,   7,   9,-118.227,  34.066,  -1.000,   0.232,   0.225,
2000,   7,  10,-118.227,  34.066,  -1.000,   0.193,   0.185,
2000,   7,  11,-118.227,  34.066,   0.110,   0.302,   0.263,
2000,   7,  12,-118.227,  34.066,   0.340,   0.214,   0.155,
2000,   7,  13,-118.227,  34.066,  -1.000,   0.521,   0.104,
2000,   7,  14,-118.227,  34.066,  -1.000,   0.138,   0.013,
2000,   7,  15,-118.227,  34.066,  -1.000,   0.277,   0.268,
2000,   7,  16,-118.227,  34.066,  -1.000,   0.204,   0.140,
2000,   7,  17,-118.227,  34.066,  -1.000,   0.102,   0.116,
2000,   7,  18,-118.227,  34.066,   0.020,   0.080,   0.094,
2000,   7,  19,-118.227,  34.066,   0.010,   0.102,   0.117,
