2000,   2,  24,-118.175,  33.792,  -1.000,   0.216,  -1.000,
2000,   3,   2,-118.175,  33.792,  -1.000,   0.228,  -1.000,
2000,   3,  10,-118.175,  33.792,   0.050,   0.113,   0.082,
2000,   3,  11,-118.175,  33.792,   0.050,   0.139,   0.124,
2000,   3,  14,-118.175,  33.792,  -1.000,   0.454,   0.204,
2000,   3,  17,-118.175,  33.792,   0.340,   0.355,   0.021,
2000,   3,  18,-118.175,  33.792,  -1.000,   0.350,  -1.000,
2000,   3,  21,-118.175,  33.792,  -1.000,   0.091,   0.092,
2000,   3,  22,-118.175,  33.792,  -1.000,   0.200,  -1.000,
2000,   3,  23,-118.175,  33.792,  -1.000,   0.262,   0.117,
2000,   3,  25,-118.175,  33.792,  -1.000,   0.213,  -1.000,
2000,   3,  26,-118.175,  33.792,   0.210,   0.225,   0.015,
2000,   3,  31,-118.175,  33.792,   0.190,   0.200,   0.009,
2000,   4,   1,-118.175,  33.792,  -1.000,   0.239,   0.213,
2000,   4,   2,-118.175,  33.792,  -1.000,   0.139,   0.020,
2000,   4,   3,-118.175,  33.792,  -1.000,   0.161,   0.133,
2000,   4,   4,-118.175,  33.792,  -1.000,   0.341,   0.068,
2000,   4,   5,-118.175,  33.792,  -1.000,   0.332,  -1.000,
2000,   4,   8,-118.175,  33.792,  -1.000,   0.262,   0.250,
2000,   4,   9,-118.175,  33.792,  -1.000,   0.205,  -1.000,
2000,   4,  10,-118.175,  33.792,  -1.000,   0.120,   0.114,
2000,   4,  11,-118.175,  33.792,   0.050,   0.239,   0.195,
2000,   4,  19,-118.175,  33.792,   0.060,   0.273,   0.142,
2000,   4,  20,-118.175,  33.792,   0.050,   0.292,   0.254,
2000,   4,  24,-118.175,  33.792,  -1.000,   0.245,   0.288,
2000,   4,  29,-118.175,  33.792,  -1.000,   0.162,   0.180,
2000,   4,  30,-118.175,  33.792,   0.380,   0.398,   0.012,
2000,   5,   1,-118.175,  33.792,  -1.000,   0.030,   0.011,
2000,   5,   2,-118.175,  33.792,  -1.000,   0.313,  -1.000,
2000,   5,   3,-118.175,  33.792,  -1.000,   0.264,   0.304,
2000,   5,   4,-118.175,  33.792,  -1.000,   0.811,  -1.000,
2000,   5,  11,-118.175,  33.792,  -1.000,   0.404,  -1.000,
2000,   5,  12,-118.175,  33.792,  -1.000,   0.111,   0.148,
2000,   5,  13,-118.175,  33.792,  -1.000,   0.174,   0.127,
2000,   5,  15,-118.175,  33.792,  -1.000,   0.257,   0.320,
2000,   5,  17,-118.175,  33.792,  -1.000,   0.923,  -1.000,
2000,   5,  18,-118.175,  33.792,  -1.000,   0.134,  -1.000,
2000,   5,  20,-118.175,  33.792,  -1.000,   0.624,  -1.000,
