2000,   2,  24,-118.528,  34.383,  -1.000,   0.120,  -1.000,
2000,   2,  29,-118.528,  34.383,  -1.000,   0.134,   0.066,
2000,   3,   2,-118.528,  34.383,  -1.000,   0.066,   0.019,
2000,   3,  10,-118.528,  34.383,  -1.000,   0.026,   0.024,
2000,   3,  11,-118.528,  34.383,  -1.000,   0.043,   0.026,
2000,   3,  12,-118.528,  34.383,  -1.000,   0.135,   0.076,
2000,   3,  14,-118.528,  34.383,   0.060,   0.045,   0.015,
2000,   3,  17,-118.528,  34.383,   0.070,   0.100,   0.063,
2000,   3,  18,-118.528,  34.383,  -1.000,   0.055,   0.033,
2000,   3,  20,-118.528,  34.383,   0.130,   0.095,   0.054,
2000,   3,  21,-118.528,  34.383,  -1.000,   0.045,   0.017,
2000,   3,  22,-118.528,  34.383,   0.000,   0.017,   0.020,
2000,   3,  23,-118.528,  34.383,   0.190,   0.139,   0.068,
2000,   3,  25,-118.528,  34.383,  -1.000,   0.124,   0.078,
2000,   3,  26,-118.528,  34.383,  -1.000,   0.059,   0.036,
2000,   3,  28,-118.528,  34.383,  -1.000,   0.193,  -1.000,
2000,   3,  30,-118.528,  34.383,  -1.000,   0.079,   0.040,
2000,   3,  31,-118.528,  34.383,  -1.000,   0.038,   0.011,
2000,   4,   1,-118.528,  34.383,  -1.000,   0.038,   0.016,
2000,   4,   2,-118.528,  34.383,  -1.000,   0.054,   0.026,
2000,   4,   3,-118.528,  34.383,  -1.000,   0.084,   0.022,
2000,   4,   4,-118.528,  34.383,   0.090,   0.037,   0.032,
2000,   4,   5,-118.528,  34.383,  -1.000,   0.089,   0.025,
2000,   4,   6,-118.528,  34.383,  -1.000,   0.279,   0.230,
2000,   4,   8,-118.528,  34.383,  -1.000,   0.075,   0.016,
2000,   4,  10,-118.528,  34.383,  -1.000,   0.065,   0.043,
2000,   4,  11,-118.528,  34.383,   0.080,   0.072,   0.039,
2000,   4,  19,-118.528,  34.383,  -1.000,   0.057,   0.024,
2000,   4,  20,-118.528,  34.383,  -1.000,   0.060,   0.029,
2000,   4,  23,-118.528,  34.383,  -1.000,   0.110,  -1.000,
2000,   4,  24,-118.528,  34.383,   0.040,   0.273,   0.388,
2000,   4,  29,-118.528,  34.383,  -0.010,   0.042,   0.025,
2000,   4,  30,-118.528,  34.383,   0.000,   0.028,   0.023,
2000,   5,   1,-118.528,  34.383,  -1.000,   0.155,   0.226,
2000,   5,   2,-118.528,  34.383,   0.020,   0.033,   0.010,
2000,   5,   3,-118.528,  34.383,  -1.000,   0.067,   0.057,
2000,   5,   4,-118.528,  34.383,   0.150,   0.162,   0.029,
2000,   5,   6,-118.528,  34.383,  -1.000,   0.185,   0.067,
2000,   5,   7,-118.528,  34.383,  -1.000,   0.153,   0.014,
2000,   5,   9,-118.528,  34.383,  -1.000,   0.029,   0.017,
2000,   5,  11,-118.528,  34.383,   0.070,   0.088,   0.033,
2000,   5,  12,-118.528,  34.383,  -1.000,   0.067,   0.037,
2000,   5,  13,-118.528,  34.383,  -1.000,   0.043,   0.049,
2000,   5,  17,-118.528,  34.383,  -1.000,   0.091,   0.030,
2000,   5,  18,-118.528,  34.383,  -1.000,   0.138,  -1.000,
2000,   5,  19,-118.528,  34.383,  -1.000,   0.221,   0.041,
2000,   5,  20,-118.528,  34.383,   0.170,   0.174,   0.009,
2000,   5,  21,-118.528,  34.383,  -1.000,   0.126,   0.034,
2000,   5,  22,-118.528,  34.383,  -1.000,   0.134,   0.037,
2000,   5,  27,-118.528,  34.383,   0.010,   0.041,   0.030,
2000,   5,  28,-118.528,  34.383,  -1.000,   0.064,   0.040,
2000,   5,  29,-118.528,  34.383,  -1.000,   0.139,   0.096,
