2000,   2,  24,-117.851,  34.144,  -1.000,   0.191,  -1.000,
2000,   2,  26,-117.851,  34.144,  -1.000,   0.244,   0.114,
2000,   2,  29,-117.851,  34.144,  -1.000,   0.095,  -1.000,
2000,   3,   2,-117.851,  34.144,  -1.000,   0.077,   0.040,
2000,   3,  10,-117.851,  34.144,   0.140,   0.105,   0.047,
2000,   3,  11,-117.851,  34.144,   0.130,   0.064,   0.059,
2000,   3,  13,-117.851,  34.144,  -1.000,   0.233,   0.111,
2000,   3,  14,-117.851,  34.144,   0.470,   0.148,   0.184,
2000,   3,  17,-117.851,  34.144,  -1.000,   0.159,   0.097,
2000,   3,  18,-117.851,  34.144,  -1.000,   0.070,   0.063,
2000,   3,  20,-117.851,  34.144,  -1.000,   0.093,   0.014,
2000,   3,  21,-117.851,  34.144,  -1.000,   0.074,   0.035,
2000,   3,  22,-117.851,  34.144,  -1.000,   0.061,   0.006,
2000,   3,  25,-117.851,  34.144,  -1.000,   0.221,   0.032,
2000,   3,  26,-117.851,  34.144,   0.240,   0.140,   0.090,
2000,   3,  30,-117.851,  34.144,  -1.000,   0.261,   0.213,
2000,   3,  31,-117.851,  34.144,  -1.000,   0.085,  -1.000,
2000,   4,   1,-117.851,  34.144,  -1.000,   0.058,   0.008,
2000,   4,   2,-117.851,  34.144,  -1.000,   0.137,   0.082,
2000,   4,   3,-117.851,  34.144,  -1.000,   0.077,   0.050,
2000,   4,   4,-117.851,  34.144,   0.050,   0.135,   0.084,
2000,   4,   5,-117.851,  34.144,  -1.000,   0.149,   0.053,
2000,   4,   6,-117.851,  34.144,  -1.000,   0.253,   0.044,
2000,   4,   7,-117.851,  34.144,  -1.000,   0.185,  -1.000,
2000,   4,   8,-117.851,  34.144,   0.720,   0.267,   0.261,
2000,   4,  10,-117.851,  34.144,  -1.000,   0.180,   0.039,
2000,   4,  11,-117.851,  34.144,  -1.000,   0.124,   0.071,
2000,   4,  19,-117.851,  34.144,  -1.000,   0.148,   0.001,
2000,   4,  20,-117.851,  34.144,  -1.000,   0.122,   0.091,
2000,   4,  24,-117.851,  34.144,  -1.000,   0.208,   0.033,
2000,   4,  29,-117.851,  34.144,  -1.000,   0.124,   0.055,
2000,   4,  30,-117.851,  34.144,  -1.000,   0.079,   0.023,
2000,   5,   1,-117.851,  34.144,  -1.000,   0.111,   0.075,
2000,   5,   2,-117.851,  34.144,  -1.000,   0.163,  -1.000,
2000,   5,   3,-117.851,  34.144,  -1.000,   0.167,   0.026,
2000,   5,   4,-117.851,  34.144,  -1.000,   0.403,   0.196,
2000,   5,  11,-117.851,  34.144,  -1.000,   0.195,  -1.000,
2000,   5,  12,-117.851,  34.144,  -1.000,   0.097,   0.077,
2000,   5,  13,-117.851,  34.144,  -1.000,   0.150,   0.059,
2000,   5,  15,-117.851,  34.144,  -1.000,   0.117,   0.004,
2000,   5,  17,-117.851,  34.144,  -1.000,   0.224,   0.124,
2000,   5,  18,-117.851,  34.144,  -1.000,   0.211,   0.057,
2000,   5,  20,-117.851,  34.144,   0.360,   0.284,   0.081,
2000,   5,  21,-117.851,  34.144,  -1.000,   0.147,  -1.000,
2000,   5,  22,-117.851,  34.144,  -1.000,   0.290,   0.242,
2000,   5,  27,-117.851,  34.144,  -1.000,   0.212,   0.082,
2000,   5,  28,-117.851,  34.144,  -1.000,   0.106,   0.073,
2000,   5,  29,-117.851,  34.144,   0.350,   0.209,   0.132,
2000,   5,  30,-117.851,  34.144,  -1.000,   0.231,  -1.000,
2000,   5,  31,-117.851,  34.144,  -1.000,   0.176,   0.069,
2000,   6,   1,-117.851,  34.144,  -1.000,   0.412,   0.052,
2000,   6,   2,-117.851,  34.144,  -1.000,   0.151,   0.094,
2000,   6,   3,-117.851,  34.144,  -1.000,   0.209,   0.052,
2000,   6,   4,-117.851,  34.144,  -0.040,   0.113,   0.034,
2000,   6,   5,-117.851,  34.144,   0.010,   0.091,   0.064,
2000,   6,   6,-117.851,  34.144,  -1.000,   0.122,   0.093,
2000,   6,   7,-117.851,  34.144,   0.320,   0.225,   0.135,
2000,   6,   9,-117.851,  34.144,   0.520,   0.191,   0.201,
2000,   6,  10,-117.851,  34.144,  -1.000,   0.272,   0.085,
2000,   6,  11,-117.851,  34.144,  -1.000,   0.124,   0.076,
2000,   6,  12,-117.851,  34.144,  -1.000,   0.142,   0.015,
2000,   6,  13,-117.851,  34.144,  -1.000,   0.089,   0.056,
2000,   6,  14,-117.851,  34.144,   0.120,   0.113,   0.019,
2000,   6,  17,-117.851,  34.144,  -1.000,   0.430,   0.227,
2000,   6,  18,-117.851,  34.144,  -1.000,   0.098,   0.091,
2000,   6,  19,-117.851,  34.144,  -1.000,   0.224,   0.074,
2000,   6,  22,-117.851,  34.144,  -1.000,   0.598,   0.187,
2000,   6,  23,-117.851,  34.144,   0.450,   0.326,   0.201,
2000,   6,  24,-117.851,  34.144,  -1.000,   0.119,   0.023,
2000,   6,  26,-117.851,  34.144,   0.060,   0.067,   0.052,
2000,   6,  28,-117.851,  34.144,  -1.000,   0.205,   0.056,
2000,   6,  29,-117.851,  34.144,  -1.000,   0.106,   0.076,
2000,   6,  30,-117.851,  34.144,   0.050,   0.156,   0.103,
2000,   7,   1,-117.851,  34.144,  -1.000,   0.194,  -1.000,
2000,   7,   2,-117.851,  34.144,   0.560,   0.251,   0.211,
2000,   7,   3,-117.851,  34.144,  -1.000,   0.216,   0.134,
2000,   7,   4,-117.851,  34.144,  -1.000,   0.256,   0.018,
2000,   7,   5,-117.851,  34.144,  -1.000,   0.190,  -1.000,
